Tree ID,Date,Easting,Northing,Species,DBH,Height,Crown height ,Crown radius,Crown completeness,,Tags
35,2022-06-26,1248783.61450927,6815452.95755702,Quercus,0.051118727773428,5.65298557281494,3.95708990097046,1.01462125778198,1,,
36,2022-06-26,1248782.16082075,6815462.49672137,Populus,0.0528819784522057,7.79944658279419,5.45961260795593,0.919825553894043,1,,
37,2022-06-26,1248808.5609227,6815453.46296812,Fraxinus,0.0517969839274883,7.43103265762329,5.2017228603363,0.845614552497864,1,,
38,2022-06-26,1248807.64676314,6815472.35684495,Betula,0.0506946295499802,7.86816787719727,5.50771751403809,0.858673393726349,1,,
39,2022-06-26,1248800.32609304,6815450.07317271,Robinia,0.0507045425474644,8.33650588989258,5.83555412292481,1.09552991390228,1,,
40,2022-06-26,1248808.21468014,6815493.95280031,Pinus,0.39969789981842,26.7876834869385,18.7513784408569,2.74606347084045,1,,
41,2022-06-26,1248781.1233611,6815503.4166934,Pinus,0.486304104328156,29.8414440155029,20.8890108108521,3.28076457977295,1,,
42,2022-06-26,1248793.50772229,6815504.40571129,Fagus,0.130154892802239,14.9283676147461,10.4498573303223,2.12381887435913,1,,
43,2022-06-26,1248796.41811467,6815504.83784707,Fagus,0.175496578216553,17.8405151367188,12.4883605957031,2.43675136566162,1,,
44,2022-06-26,1248800.20550174,6815504.72181894,Fagus,0.0547884106636047,8.71025657653809,6.09717960357666,1.60366594791412,1,,
45,2022-06-26,1248803.34917409,6815507.47634583,Fagus,0.106797508895397,13.2346477508545,9.26425342559814,1.96261441707611,1,,
46,2022-06-26,1248801.75454544,6815507.29713186,Fagus,0.130154892802239,14.9283676147461,10.4498573303223,2.12381887435913,1,,
47,2022-06-26,1248799.75208431,6815507.65170757,Fagus,0.151387989521027,16.3457450866699,11.4420215606689,2.27036237716675,1,,
48,2022-06-26,1248793.25104971,6815507.60651055,Fagus,0.113919414579868,13.7679882049561,9.63759174346923,2.01176738739014,1,,
49,2022-06-26,1248810.06850189,6815505.08756363,Fagus,0.151387989521027,16.3457450866699,11.4420215606689,2.27036237716675,1,,
50,2022-06-26,1248811.79516588,6815505.06724485,Fagus,0.108810298144817,13.3870048522949,9.37090339660644,1.97650599479675,1,,
51,2022-06-26,1248811.42924855,6815499.24646245,Fagus,0.061873309314251,9.41134452819824,6.58794116973877,1.65256345272064,1,,
52,2022-06-26,1248810.74745789,6815496.70974589,Fagus,0.0801741108298302,11.0804815292358,7.75633707046509,1.77886915206909,1,,
53,2022-06-26,1248811.5284249,6815490.77238011,Fagus,0.134172111749649,15.2046766281128,10.643273639679,2.15154433250427,1,,
54,2022-06-26,1248807.90429693,6815494.27182826,Pinus,0.490270674228668,29.9711074829102,20.9797752380371,3.30525374412537,1,,
55,2022-06-26,1248793.65017128,6815501.61567453,Fagus,0.160439074039459,16.9200305938721,11.8440214157104,2.33282971382141,1,,
56,2022-06-26,1248790.99392308,6815493.42148717,Fagus,0.0894147530198097,11.8600034713745,8.30200242996216,1.84264481067658,1,,
57,2022-06-26,1248794.97593246,6815493.5601469,Fagus,0.0669562965631485,9.89386558532715,6.925705909729,1.68764448165894,1,,
58,2022-06-26,1248795.71845652,6815494.09127552,Fagus,0.0791695043444634,10.9934148788452,7.69539041519165,1.77193570137024,1,,
59,2022-06-26,1248798.5116892,6815494.03828512,Fagus,0.0862964615225792,11.6011037826538,8.12077264785767,1.82112348079681,1,,
60,2022-06-26,1248801.24035259,6815496.39826132,Fagus,0.103684663772583,12.9964008331299,9.09748058319092,1.94113075733185,1,,
61,2022-06-26,1248799.80543843,6815490.90346241,Fagus,0.153393983840942,16.4744644165039,11.5321250915527,2.28420686721802,1,,
62,2022-06-26,1248804.42195846,6815487.38990684,Fagus,0.169476136565208,17.477466583252,12.2342266082764,2.39520025253296,1,,
63,2022-06-26,1248797.84491333,6815488.4222125,Pinus,0.506167590618134,30.4826679229736,21.3378675460815,3.403400182724,1,,
64,2022-06-26,1248794.54261178,6815487.65998474,Fagus,0.0842875093221664,11.4321126937866,8.00247888565063,1.80725836753845,1,,
65,2022-06-26,1248794.66247722,6815490.68633766,Fagus,0.0547884106636047,8.71025657653809,6.09717960357666,1.60366594791412,1,,
66,2022-06-26,1248792.91326064,6815484.58213303,Fagus,0.0822780653834343,11.2612991333008,7.88290939331055,1.79338991641998,1,,
67,2022-06-26,1248805.61740097,6815484.97487716,Fagus,0.061873309314251,9.41134452819824,6.58794116973877,1.65256345272064,1,,
68,2022-06-26,1248808.9654061,6815479.1869415,Fagus,0.13523280620575,15.276967048645,10.6938769340515,2.15886497497559,1,,
69,2022-06-26,1248804.85556773,6815481.25141448,Fagus,0.101673789322376,12.8407506942749,8.98852548599243,1.92725229263306,1,,
70,2022-06-26,1248794.72865693,6815478.89002581,Fagus,0.0934320166707039,12.1876945495606,8.53138618469239,1.8703705072403,1,,
71,2022-06-26,1248795.48394993,6815484.5848326,Fagus,0.0699708312749863,10.1727333068848,7.12091331481934,1.70844972133637,1,,
72,2022-06-26,1248810.16888044,6815478.95458572,Fagus,0.0985595285892487,12.5969038009644,8.81783266067505,1.90575885772705,1,,
73,2022-06-26,1248794.67842589,6815481.40029221,Fagus,0.113919414579868,13.7679882049561,9.63759174346923,2.01176738739014,1,,
74,2022-06-26,1248808.01440616,6815490.84745745,Fagus,0.113919414579868,13.7679882049561,9.63759174346923,2.01176738739014,1,,
75,2022-06-26,1248791.64443079,6815504.90620686,Pinus,0.0515569970011711,6.51165103912354,4.55815572738647,0.59666508436203,1,,
76,2022-06-26,1248790.96764136,6815503.87574329,Picea,0.0513862185180187,4.7907657623291,3.35353603363037,0.92121684551239,1,,
77,2022-06-26,1248799.49194497,6815498.5252037,Fagus,0.0517363175749779,8.39682292938232,5.87777605056763,1.58260154724121,1,,
78,2022-06-26,1248783.70645305,6815498.56795136,Quercus,0.0513987131416798,5.68086528778076,3.97660570144653,1.01682651042938,1,,
79,2022-06-26,1248787.32815989,6815494.27486287,Populus,0.0545395985245705,7.95055627822876,5.56538939476013,0.931211531162262,1,,
80,2022-06-26,1248802.79529037,6815492.8026022,Fraxinus,0.0522223748266697,7.48408031463623,5.23885622024536,0.848460197448731,1,,
81,2022-06-26,1248796.84894539,6815504.11570616,Betula,0.0511719733476639,7.91712713241577,5.54198899269104,0.863056063652039,1,,
82,2022-06-26,1248790.37675356,6815477.97313726,Robinia,0.051936898380518,8.47751522064209,5.93426065444946,1.10119247436523,1,,
83,2022-06-26,1248806.97026768,6815539.91388042,Picea,0.310508102178574,24.7197456359863,17.3038219451904,2.22922849655151,1,,
84,2022-06-26,1248810.76020549,6815530.07231118,Picea,0.202888712286949,17.9299125671387,12.5509387969971,1.68598067760468,1,,
85,2022-06-26,1248792.32619438,6815530.14833683,Picea,0.415106952190399,29.7854919433594,20.8498443603516,2.75722932815552,1,,
86,2022-06-26,1248797.85062715,6815526.46033991,Picea,0.392037153244019,28.7747535705566,20.1423274993896,2.64077615737915,1,,
87,2022-06-26,1248803.81971695,6815517.5294616,Pinus,0.623000025749207,33.8888931274414,23.722225189209,4.12471580505371,0.97001188993454,,
88,2022-06-26,1248781.16976284,6815517.14816249,Pinus,0.624000012874603,33.9156494140625,23.7409545898438,4.13088941574097,0.965274214744568,,
89,2022-06-26,1248793.53763708,6815515.88959656,Fagus,0.117720872163773,14.0463256835938,9.83242797851563,2.03800368309021,1,,
90,2022-06-26,1248799.41028079,6815513.07062473,Fagus,0.101583793759346,12.8337526321411,8.98362684249878,1.9266312122345,1,,
91,2022-06-26,1248799.82344332,6815516.28348785,Fagus,0.0894685387611389,11.8644332885742,8.30510330200195,1.84301602840424,1,,
92,2022-06-26,1248802.18089055,6815516.11352259,Fagus,0.0844132378697395,11.4427404403687,8.00991830825806,1.80812609195709,1,,
93,2022-06-26,1248804.15201627,6815516.91653225,Fagus,0.0672224909067154,9.91870212554932,6.94309148788452,1.6894816160202,1,,
94,2022-06-26,1248805.19576326,6815513.78935897,Fagus,0.13583904504776,15.3181610107422,10.7227127075195,2.16304898262024,1,,
95,2022-06-26,1248813.39827206,6815516.66583823,Fagus,0.105605147778988,13.1437692642212,9.20063848495483,1.95438516139984,1,,
96,2022-06-26,1248811.19389906,6815510.9828251,Fagus,0.131816700100899,15.043158531189,10.5302109718323,2.13528800010681,1,,
97,2022-06-26,1248792.6650054,6815523.56185765,Pinus,0.0519731044769287,6.55246925354004,4.58672847747803,0.599234104156494,1,,
98,2022-06-26,1248799.32997144,6815519.1515255,Picea,0.0518042482435703,4.83219861984253,3.38253903388977,0.923327028751373,1,,
99,2022-06-26,1248784.95003099,6815536.67387313,Fagus,0.0520609952509403,8.43051719665527,5.90136203765869,1.5848423242569,1,,
100,2022-06-26,1248781.89180467,6815515.10778682,Quercus,0.0517746955156326,5.71825504302979,4.00277853012085,1.01978802680969,1,,
101,2022-06-26,1248804.33494047,6815517.59876943,Populus,0.0563465170562267,8.11330986022949,5.67931690216064,0.943623065948486,1,,
102,2022-06-26,1248800.32687263,6815529.40587643,Fraxinus,0.0527570135891438,7.55059146881104,5.28541402816772,0.852036595344544,1,,
103,2022-06-26,1248797.35041007,6815512.63127927,Betula,0.0517068840563297,7.97180795669556,5.58026556968689,0.867967367172241,1,,
104,2022-06-26,1248782.61965438,6815518.44485365,Robinia,0.0531772337853909,8.61842155456543,6.0328950881958,1.10689163208008,1,,
105,2022-06-26,1248814.09904882,6815573.61248947,Picea,0.533687293529511,34.2220268249512,23.9554187774658,3.35580682754517,1,,
106,2022-06-26,1248792.65635048,6815573.34084635,Picea,0.415725976228714,29.8118705749512,20.8683094024658,2.76035404205322,1,,
107,2022-06-26,1248808.96198596,6815573.00421529,Picea,0.150999993085861,13.9270877838135,9.74896144866944,1.42405354976654,0.962926983833313,,
108,2022-06-26,1248807.7685673,6815563.91803287,Picea,0.136051341891289,12.6749515533447,8.87246608734131,1.34859478473663,1,,
109,2022-06-26,1248813.87628333,6815563.37251688,Picea,0.165000006556511,15.0590028762817,10.5413020133972,1.49472367763519,0.887417495250702,,
110,2022-06-26,1248809.23200687,6815558.51358989,Picea,0.579630851745606,35.6574287414551,24.9602001190186,3.58772325515747,1,,
111,2022-06-26,1248814.46987149,6815554.16643428,Picea,0.533687293529511,34.2220268249512,23.9554187774658,3.35580682754517,1,,
112,2022-06-26,1248804.39333422,6815554.1004646,Picea,0.524656474590302,33.9232330322266,23.7462631225586,3.31022047996521,1,,
113,2022-06-26,1248806.83546648,6815549.72493256,Picea,0.436976134777069,30.6948623657227,21.4864036560059,2.86762189865112,1,,
